neuron,image_number,image,var_type,Area,Mean,X,Y,Feret,MinFeret,AR,skeleton_axon_pixels,image_axon_length_um
DMV,01,DMV_01,varicosities,25,103.1,972.1,369.5,10.4,3,3.5,24527,5078.053830227743
DMV,01,DMV_01,varicosities,12,494,706.3,372.3,6.4,2.8,2.5,24527,5078.053830227743
DMV,01,DMV_01,varicosities,481,259.6,623.8,395.9,104,13.9,11.3,24527,5078.053830227743
DMV,01,DMV_01,varicosities,7,266.1,862.5,372.5,4.2,2.8,1.6,24527,5078.053830227743
DMV,01,DMV_01,varicosities,4,159,759,374,2.8,2,1,24527,5078.053830227743
DMV,01,DMV_01,varicosities,1,76,785.5,376.5,1.4,1,1,24527,5078.053830227743
DMV,01,DMV_01,varicosities,10,160.5,794.5,378,5,3,1.6,24527,5078.053830227743
DMV,01,DMV_01,varicosities,33,219.9,1009.1,379.8,11.7,4.9,2.9,24527,5078.053830227743
DMV,01,DMV_01,varicosities,1,86,783.5,377.5,1.4,1,1,24527,5078.053830227743
DMV,01,DMV_01,varicosities,6,111.2,868,379,4.5,2,2.1,24527,5078.053830227743
DMV,01,DMV_01,varicosities,15,98.4,955.2,380.4,6.4,3.5,1.9,24527,5078.053830227743
DMV,01,DMV_01,varicosities,14,68.5,625.8,381.9,6.7,3.5,2,24527,5078.053830227743
DMV,01,DMV_01,varicosities,9,173,732.8,380.7,4.5,3,1.2,24527,5078.053830227743
DMV,01,DMV_01,varicosities,7,75.9,776.6,380.1,5.4,2,2.7,24527,5078.053830227743
DMV,01,DMV_01,varicosities,7,981,704.5,381.2,3.6,3,1.1,24527,5078.053830227743
DMV,01,DMV_01,varicosities,19,208.5,763.6,382.4,6.4,5,1.3,24527,5078.053830227743
DMV,01,DMV_01,varicosities,1,81,1020.5,380.5,1.4,1,1,24527,5078.053830227743
DMV,01,DMV_01,varicosities,84,98,360.5,396,33.2,8.7,6.1,24527,5078.053830227743
DMV,01,DMV_01,varicosities,1,63,1018.5,381.5,1.4,1,1,24527,5078.053830227743
DMV,01,DMV_01,varicosities,21,71.4,401.7,384.6,7.2,5,1.4,24527,5078.053830227743
DMV,01,DMV_01,varicosities,5,66.6,769.3,382.9,3.6,2,1.6,24527,5078.053830227743
DMV,01,DMV_01,varicosities,62,431.4,998,389.1,13.6,6,2.4,24527,5078.053830227743
DMV,01,DMV_01,varicosities,11,113.1,659,386.5,5,4,1.1,24527,5078.053830227743
DMV,01,DMV_01,varicosities,25,77.2,1011.5,386.7,10,5.7,1.9,24527,5078.053830227743
DMV,01,DMV_01,varicosities,111,410.8,720.7,397.3,28.8,10.5,3.9,24527,5078.053830227743
DMV,01,DMV_01,varicosities,5,69.6,750.5,386.5,4.2,2.2,2.2,24527,5078.053830227743
DMV,01,DMV_01,varicosities,2,101,861,385.5,2.2,1,2,24527,5078.053830227743
DMV,01,DMV_01,varicosities,5,68.2,435.1,388.3,3.6,2,1.6,24527,5078.053830227743
DMV,01,DMV_01,varicosities,15,68.7,407.9,390.4,7.8,3.5,2.7,24527,5078.053830227743
DMV,01,DMV_01,varicosities,4,360.5,768,390,2.8,2,1,24527,5078.053830227743
DMV,01,DMV_01,varicosities,26,88.9,506.4,391.9,14.6,3,6.5,24527,5078.053830227743
DMV,01,DMV_01,varicosities,32,140.3,939,394.4,15.3,4.2,4.9,24527,5078.053830227743
DMV,01,DMV_01,varicosities,52,109.3,1002.6,397.7,14.3,6.8,2.3,24527,5078.053830227743
DMV,01,DMV_01,varicosities,1,102,412.5,393.5,1.4,1,1,24527,5078.053830227743
DMV,01,DMV_01,varicosities,6,140.8,416.2,394.5,4.1,3,1.5,24527,5078.053830227743
DMV,01,DMV_01,varicosities,52,166.9,703.6,402,20.2,5,5.2,24527,5078.053830227743
DMV,01,DMV_01,varicosities,12,96.7,789.3,396.2,6.3,3,2.4,24527,5078.053830227743
DMV,01,DMV_01,varicosities,35,97,549.4,399.4,11.7,6.6,2.3,24527,5078.053830227743
DMV,01,DMV_01,varicosities,20,118.2,657.8,398.2,8.5,3.5,2.6,24527,5078.053830227743
DMV,01,DMV_01,varicosities,12,128.4,419.7,398,5.8,3.5,1.9,24527,5078.053830227743
DMV,01,DMV_01,varicosities,24,1056.7,671.8,398.4,9.2,4,2.3,24527,5078.053830227743
DMV,01,DMV_01,varicosities,4,74.8,449,400.5,5,1.8,3.9,24527,5078.053830227743
DMV,01,DMV_01,varicosities,5,72.6,572.3,400.7,4.2,2.1,2.3,24527,5078.053830227743
DMV,01,DMV_01,varicosities,4,102,930.5,400,3.6,2,2,24527,5078.053830227743
DMV,01,DMV_01,varicosities,15,75.1,920.6,404.2,5.8,4,1.4,24527,5078.053830227743
DMV,01,DMV_01,varicosities,5,78.4,422.9,404.7,3.6,2,1.6,24527,5078.053830227743
DMV,01,DMV_01,varicosities,163,473.4,992,417.9,27.5,11.7,3.1,24527,5078.053830227743
DMV,01,DMV_01,varicosities,1,105,375.5,405.5,1.4,1,1,24527,5078.053830227743
DMV,01,DMV_01,varicosities,17,79.3,379.6,407.1,6.4,4,1.4,24527,5078.053830227743
DMV,01,DMV_01,varicosities,23,119.9,648.2,408.2,11.7,3.5,4.4,24527,5078.053830227743
DMV,01,DMV_01,varicosities,2,138.5,1023.5,407,2.2,1,2,24527,5078.053830227743
DMV,01,DMV_01,varicosities,5,275.8,1018.7,408.1,3.6,2,1.6,24527,5078.053830227743
DMV,01,DMV_01,varicosities,4,76,908.5,410,3.6,2,2,24527,5078.053830227743
DMV,01,DMV_01,varicosities,25,298.8,1009.3,412.3,6.7,5,1.2,24527,5078.053830227743
DMV,01,DMV_01,varicosities,2,71,389,411.5,2.2,1,2,24527,5078.053830227743
DMV,01,DMV_01,varicosities,4,73,689.2,413.5,4.2,2.1,2.7,24527,5078.053830227743
DMV,01,DMV_01,varicosities,148,251.6,714,426.6,32.6,13.8,2.2,24527,5078.053830227743
DMV,01,DMV_01,varicosities,10,94.3,744,415.5,5.4,2,2.5,24527,5078.053830227743
DMV,01,DMV_01,varicosities,7,231.4,900.5,414.5,4.2,2.8,1.6,24527,5078.053830227743
DMV,01,DMV_01,varicosities,6,122.2,395.2,415.3,5,2.2,2.8,24527,5078.053830227743
DMV,01,DMV_01,varicosities,2,243,491.5,415,2.2,1,2,24527,5078.053830227743
DMV,01,DMV_01,varicosities,8,122.1,422.5,417,4.1,3,1.2,24527,5078.053830227743
DMV,01,DMV_01,varicosities,16,95.5,429.6,416.9,8.1,3.2,3.1,24527,5078.053830227743
DMV,01,DMV_01,varicosities,9,89.8,582.2,417.9,4.5,3,1.5,24527,5078.053830227743
DMV,01,DMV_01,varicosities,42,87.3,600.9,424.2,17.3,3.8,5.2,24527,5078.053830227743
DMV,01,DMV_01,varicosities,11,72.4,399.9,420,4.5,4,1.1,24527,5078.053830227743
DMV,01,DMV_01,varicosities,8,150.9,687,419.5,5,3,1.6,24527,5078.053830227743
DMV,01,DMV_01,varicosities,33,550.5,849.1,421.6,10,5.7,1.9,24527,5078.053830227743
DMV,01,DMV_01,varicosities,24,841.2,560.3,422.2,7.2,5,1.3,24527,5078.053830227743
DMV,01,DMV_01,varicosities,59,79.3,631.2,428.8,23.3,6.4,4.9,24527,5078.053830227743
DMV,01,DMV_01,varicosities,2,131,579,420.5,2.2,1,2,24527,5078.053830227743
DMV,01,DMV_01,varicosities,3,616,981.8,421.2,2.8,2,1.5,24527,5078.053830227743
DMV,01,DMV_01,varicosities,6,173.8,678.7,422.3,3.6,2.8,1.3,24527,5078.053830227743
DMV,01,DMV_01,varicosities,6,427.3,820,422.5,3.6,2,1.5,24527,5078.053830227743
DMV,01,DMV_01,varicosities,596,265.4,948.3,447.2,83,16.3,7,24527,5078.053830227743
DMV,01,DMV_01,varicosities,4,141.8,54.2,425.5,3.2,2,1.5,24527,5078.053830227743
DMV,01,DMV_01,varicosities,28,515,443.6,427.4,8.1,5.4,1.6,24527,5078.053830227743
DMV,01,DMV_01,varicosities,1,72,579.5,424.5,1.4,1,1,24527,5078.053830227743
DMV,01,DMV_01,varicosities,101,90.2,336.7,442.5,43,7.5,8.2,24527,5078.053830227743
DMV,01,DMV_01,varicosities,6,276.7,675.8,426.8,4.2,2.8,1.6,24527,5078.053830227743
DMV,01,DMV_01,varicosities,4,332,960,426,2.8,2,1,24527,5078.053830227743
DMV,01,DMV_01,varicosities,26,237.2,832.9,432.3,12.5,3.5,4.8,24527,5078.053830227743
DMV,01,DMV_01,varicosities,14,112.7,670.2,432.9,7.8,3.5,2.8,24527,5078.053830227743
DMV,01,DMV_01,varicosities,18,248.6,1014.9,433.1,9.4,3.6,3.8,24527,5078.053830227743
DMV,01,DMV_01,varicosities,5,229.4,822.1,433.7,3.6,2,1.6,24527,5078.053830227743
DMV,01,DMV_01,varicosities,3,64.3,866.8,433.2,2.8,2,1.5,24527,5078.053830227743
DMV,01,DMV_01,varicosities,2,237.5,676.5,434,2.2,1,2,24527,5078.053830227743
DMV,01,DMV_01,varicosities,6,138.2,743,434.5,3.6,2,1.5,24527,5078.053830227743
DMV,01,DMV_01,varicosities,1,112,552.5,434.5,1.4,1,1,24527,5078.053830227743
DMV,01,DMV_01,varicosities,1,87,666.5,436.5,1.4,1,1,24527,5078.053830227743
DMV,01,DMV_01,varicosities,7,321.7,816.8,439.5,5,2.7,2.3,24527,5078.053830227743
DMV,01,DMV_01,varicosities,32,93.8,840,440.9,11.4,4.4,3.1,24527,5078.053830227743
DMV,01,DMV_01,varicosities,216,136.7,667.1,444,83.4,10.6,10.9,24527,5078.053830227743
DMV,01,DMV_01,varicosities,11,97.8,598,442.4,6.4,3.1,2.7,24527,5078.053830227743
DMV,01,DMV_01,varicosities,24,509.3,830.5,443.6,8.5,5,1.7,24527,5078.053830227743
DMV,01,DMV_01,varicosities,2,119,542,442.5,2.2,1,2,24527,5078.053830227743
DMV,01,DMV_01,varicosities,22,76.5,624.5,444.8,7.2,5,1.4,24527,5078.053830227743
DMV,01,DMV_01,varicosities,37,297.3,773,450.9,18,4.7,5.3,24527,5078.053830227743
DMV,01,DMV_01,varicosities,5,319,788.7,443.9,3.6,2,1.6,24527,5078.053830227743
DMV,01,DMV_01,varicosities,8,114.1,14,446,4.5,2,2,24527,5078.053830227743
DMV,01,DMV_01,varicosities,3,74,42.8,445.2,2.8,2,1.5,24527,5078.053830227743
DMV,01,DMV_01,varicosities,17,77.5,613.7,447,9.8,2.8,4.4,24527,5078.053830227743
DMV,01,DMV_01,varicosities,3,59,60.2,446.8,2.8,2,1.5,24527,5078.053830227743
DMV,01,DMV_01,varicosities,12,79.5,521,447.7,6.7,2.9,2.9,24527,5078.053830227743
DMV,01,DMV_01,varicosities,9,263,783.5,449.5,5.8,2.5,2.9,24527,5078.053830227743
DMV,01,DMV_01,varicosities,27,1024.9,823.8,451.5,7.1,6,1.1,24527,5078.053830227743
DMV,01,DMV_01,varicosities,64,195.8,836.7,462.2,27.9,4.7,8.5,24527,5078.053830227743
DMV,01,DMV_01,varicosities,1,83,658.5,451.5,1.4,1,1,24527,5078.053830227743
DMV,01,DMV_01,varicosities,36,145.3,986.4,457.2,14.3,4.9,3.8,24527,5078.053830227743
DMV,01,DMV_01,varicosities,18,538.2,708.2,455,6.3,4,1.5,24527,5078.053830227743
DMV,01,DMV_01,varicosities,11,182.5,63.7,459.6,5.4,3,1.8,24527,5078.053830227743
DMV,01,DMV_01,varicosities,2,102.5,729,458.5,2.2,1,2,24527,5078.053830227743
DMV,01,DMV_01,varicosities,12,351.7,907.4,460.2,5.4,3,1.8,24527,5078.053830227743
DMV,01,DMV_01,varicosities,2,116.5,7.5,462,2.2,1,2,24527,5078.053830227743
DMV,01,DMV_01,varicosities,17,624.8,759.9,462.6,6.7,3,2,24527,5078.053830227743
DMV,01,DMV_01,varicosities,462,437.2,755.8,493.2,97.8,23.2,5.7,24527,5078.053830227743
DMV,01,DMV_01,varicosities,191,112.6,308.6,497.5,81.5,6.7,22.5,24527,5078.053830227743
DMV,01,DMV_01,varicosities,16,322.1,462.5,467.3,6.3,3,1.9,24527,5078.053830227743
DMV,01,DMV_01,varicosities,4,95.8,729,466,2.8,2,1,24527,5078.053830227743
DMV,01,DMV_01,varicosities,1,100,980.5,465.5,1.4,1,1,24527,5078.053830227743
DMV,01,DMV_01,varicosities,6,127.2,746,467.5,3.6,2,1.5,24527,5078.053830227743
DMV,01,DMV_01,varicosities,4,77.5,703,470,2.8,2,1,24527,5078.053830227743
DMV,01,DMV_01,varicosities,44,122.5,729.9,479.7,18.2,4,5.8,24527,5078.053830227743
DMV,01,DMV_01,varicosities,198,363.7,897.6,478.3,34.4,12.2,3.2,24527,5078.053830227743
DMV,01,DMV_01,varicosities,7,178.6,605.8,472.4,4.2,3,1.4,24527,5078.053830227743
DMV,01,DMV_01,varicosities,8,116.6,83,473.5,4.1,3,1.2,24527,5078.053830227743
DMV,01,DMV_01,varicosities,42,516.2,102,475,12.4,6,2.4,24527,5078.053830227743
DMV,01,DMV_01,varicosities,7,107.9,973.1,473.8,4.5,2.8,1.7,24527,5078.053830227743
DMV,01,DMV_01,varicosities,39,654.9,65.4,479.6,11.2,6.2,2.3,24527,5078.053830227743
DMV,01,DMV_01,varicosities,1,122,913.5,475.5,1.4,1,1,24527,5078.053830227743
DMV,01,DMV_01,varicosities,2,1540.5,54.5,477,2.2,1,2,24527,5078.053830227743
DMV,01,DMV_01,varicosities,4,1276.5,873,477,2.8,2,1,24527,5078.053830227743
DMV,01,DMV_01,varicosities,9,296,939.2,479.2,5,2.8,1.9,24527,5078.053830227743
DMV,01,DMV_01,varicosities,1,152,692.5,478.5,1.4,1,1,24527,5078.053830227743
DMV,01,DMV_01,varicosities,19,259.7,706.1,481.1,7.3,4,1.8,24527,5078.053830227743
DMV,01,DMV_01,varicosities,5,81.2,833.3,478.9,3.6,2,1.6,24527,5078.053830227743
DMV,01,DMV_01,varicosities,20,143.4,963,483.4,12,3.1,5.4,24527,5078.053830227743
DMV,01,DMV_01,varicosities,6,159.7,118.3,481.3,3.6,2.8,1.3,24527,5078.053830227743
DMV,01,DMV_01,varicosities,5,88.6,819.3,480.9,3.6,2,1.6,24527,5078.053830227743
DMV,01,DMV_01,varicosities,272,384.5,497.4,513.9,68.5,13.8,6,24527,5078.053830227743
DMV,01,DMV_01,varicosities,17,687,935.6,484.9,8.1,3.9,2.5,24527,5078.053830227743
DMV,01,DMV_01,varicosities,12,103.7,470,485.5,6.4,3.1,2.4,24527,5078.053830227743
DMV,01,DMV_01,varicosities,50,531.4,866,489.5,13,7.2,2.2,24527,5078.053830227743
DMV,01,DMV_01,varicosities,38,555.3,922.3,488.1,14.8,4.7,4,24527,5078.053830227743
DMV,01,DMV_01,varicosities,2,66.5,127.5,486,2.2,1,2,24527,5078.053830227743
DMV,01,DMV_01,varicosities,80,915.3,890.1,497,22.7,7.4,4.2,24527,5078.053830227743
DMV,01,DMV_01,varicosities,9,493,50.5,490.5,4.2,3,1,24527,5078.053830227743
DMV,01,DMV_01,varicosities,2,112,135.5,491,2.2,1,2,24527,5078.053830227743
DMV,01,DMV_01,varicosities,2,80.5,72.5,492,2.2,1,2,24527,5078.053830227743
DMV,01,DMV_01,varicosities,48,462.8,538.7,494.7,11.7,7,2,24527,5078.053830227743
DMV,01,DMV_01,varicosities,66,277.2,726.1,497.2,13,7.7,1.9,24527,5078.053830227743
DMV,01,DMV_01,varicosities,38,416.9,683.3,496.6,8.1,7,1.1,24527,5078.053830227743
DMV,01,DMV_01,varicosities,5,115,717.3,494.1,3.6,2,1.6,24527,5078.053830227743
DMV,01,DMV_01,varicosities,2,152.5,507.5,495,2.2,1,2,24527,5078.053830227743
DMV,01,DMV_01,varicosities,10,163.4,661.1,496.9,5.4,3.9,1.5,24527,5078.053830227743
DMV,01,DMV_01,varicosities,13,221.2,598,497.9,5.7,4,1.4,24527,5078.053830227743
DMV,01,DMV_01,varicosities,13,103.7,147.3,499.4,6.4,3.5,2.2,24527,5078.053830227743
DMV,01,DMV_01,varicosities,2,356.5,614.5,499,2.2,1,2,24527,5078.053830227743
DMV,01,DMV_01,varicosities,20,250.2,668.4,501.9,8.5,4.5,1.8,24527,5078.053830227743
DMV,01,DMV_01,varicosities,45,285.8,606.4,503.3,10.8,7,1.7,24527,5078.053830227743
DMV,01,DMV_01,varicosities,51,528.1,941.3,504.6,12.2,6.7,2,24527,5078.053830227743
DMV,01,DMV_01,varicosities,47,551.1,958.1,505,17.5,6.1,3.4,24527,5078.053830227743
DMV,01,DMV_01,varicosities,2,80.5,151.5,503,2.2,1,2,24527,5078.053830227743
DMV,01,DMV_01,varicosities,2,118.5,740,503.5,2.2,1,2,24527,5078.053830227743
DMV,01,DMV_01,varicosities,2,77,785.5,504,2.2,1,2,24527,5078.053830227743
DMV,01,DMV_01,varicosities,2,114.5,862,503.5,2.2,1,2,24527,5078.053830227743
DMV,01,DMV_01,varicosities,20,647.8,982.1,506.8,10,4.1,3.4,24527,5078.053830227743
DMV,01,DMV_01,varicosities,39,496.6,874.2,507.7,10.8,7.7,1.9,24527,5078.053830227743
DMV,01,DMV_01,varicosities,3,258.7,820.2,506.2,2.8,2,1.5,24527,5078.053830227743
DMV,01,DMV_01,varicosities,3,1310.3,854.2,506.2,2.8,2,1.5,24527,5078.053830227743
DMV,01,DMV_01,varicosities,80,109.3,721.7,515.7,24.6,6.7,5.9,24527,5078.053830227743
DMV,01,DMV_01,varicosities,3,69,158.8,508.2,2.8,2,1.5,24527,5078.053830227743
DMV,01,DMV_01,varicosities,2,107.5,534,507.5,2.2,1,2,24527,5078.053830227743
DMV,01,DMV_01,varicosities,10,119.2,670.5,509.7,5.8,3,2.2,24527,5078.053830227743
DMV,01,DMV_01,varicosities,40,208.3,527.4,511.9,11.4,6.4,2.1,24527,5078.053830227743
DMV,01,DMV_01,varicosities,4,879.2,869,511,2.8,2,1,24527,5078.053830227743
DMV,01,DMV_01,varicosities,62,222.5,22.8,518,17.3,7.2,2.9,24527,5078.053830227743
DMV,01,DMV_01,varicosities,11,85.6,163,513.3,5,3.5,1.5,24527,5078.053830227743
DMV,01,DMV_01,varicosities,14,209.3,780.9,513.9,7.2,3.1,2.7,24527,5078.053830227743
DMV,01,DMV_01,varicosities,6,182.5,927.7,513.3,3.6,2.8,1.3,24527,5078.053830227743
DMV,01,DMV_01,varicosities,1,77,1006.5,512.5,1.4,1,1,24527,5078.053830227743
DMV,01,DMV_01,varicosities,2,90,881,513.5,2.2,1,2,24527,5078.053830227743
DMV,01,DMV_01,varicosities,21,1012.1,870.7,517,8.1,4.4,2.1,24527,5078.053830227743
DMV,01,DMV_01,varicosities,19,86.2,601.3,518.2,6.7,4.2,1.6,24527,5078.053830227743
DMV,01,DMV_01,varicosities,1,591,973.5,515.5,1.4,1,1,24527,5078.053830227743
DMV,01,DMV_01,varicosities,20,170.1,887.1,518.5,6.7,4.9,1.4,24527,5078.053830227743
DMV,01,DMV_01,varicosities,83,190.8,911.5,521.8,26.5,9.6,3.4,24527,5078.053830227743
DMV,01,DMV_01,varicosities,2,66,527,519.5,2.2,1,2,24527,5078.053830227743
DMV,01,DMV_01,varicosities,8,584.9,764.6,520.6,4.2,3,1.2,24527,5078.053830227743
DMV,01,DMV_01,varicosities,22,120.4,982.4,523.4,12.7,2.8,5.4,24527,5078.053830227743
DMV,01,DMV_01,varicosities,11,268.6,871.1,523,5.7,3.5,1.9,24527,5078.053830227743
DMV,01,DMV_01,varicosities,4,69.5,530,523,2.8,2,1,24527,5078.053830227743
DMV,01,DMV_01,varicosities,6,292,810.3,523.7,3.6,2.8,1.3,24527,5078.053830227743
DMV,01,DMV_01,varicosities,5,160,895.7,522.9,3.6,2,1.6,24527,5078.053830227743
DMV,01,DMV_01,varicosities,16,100.9,608.6,526.3,6.7,4,1.7,24527,5078.053830227743
DMV,01,DMV_01,varicosities,3,788,801.2,525.2,2.8,2,1.5,24527,5078.053830227743
DMV,01,DMV_01,varicosities,3,61.3,531.8,526.2,2.8,2,1.5,24527,5078.053830227743
DMV,01,DMV_01,varicosities,9,79.1,179.5,528.5,4.2,3,1,24527,5078.053830227743
DMV,01,DMV_01,varicosities,28,200.5,773.5,530,10.3,5.2,2,24527,5078.053830227743
DMV,01,DMV_01,varicosities,1,79,934.5,527.5,1.4,1,1,24527,5078.053830227743
DMV,01,DMV_01,varicosities,10,70.7,534.5,531,5,3,1.6,24527,5078.053830227743
DMV,01,DMV_01,varicosities,1,76,935.5,529.5,1.4,1,1,24527,5078.053830227743
DMV,01,DMV_01,varicosities,25,99.7,715.3,535.6,9.2,4,2.4,24527,5078.053830227743
DMV,01,DMV_01,varicosities,15,81.3,938.8,535.4,9.4,3.1,3.8,24527,5078.053830227743
DMV,01,DMV_01,varicosities,61,366.6,483,537.3,14.4,8,2,24527,5078.053830227743
DMV,01,DMV_01,varicosities,15,643.6,805.6,535.8,6.4,3.5,1.9,24527,5078.053830227743
DMV,01,DMV_01,varicosities,28,128.4,908.8,539.3,12.4,3.6,4.5,24527,5078.053830227743
DMV,01,DMV_01,varicosities,8,198.2,774.4,535.4,4.2,3,1.2,24527,5078.053830227743
DMV,01,DMV_01,varicosities,8,536.2,691.9,536.2,4.5,3,1.6,24527,5078.053830227743
DMV,01,DMV_01,varicosities,6,73,462,537.5,3.6,2,1.5,24527,5078.053830227743
DMV,01,DMV_01,varicosities,27,108.4,756,539.5,14.4,4.1,4.5,24527,5078.053830227743
DMV,01,DMV_01,varicosities,6,108.3,998.5,537,3.6,2,1.5,24527,5078.053830227743
DMV,01,DMV_01,varicosities,512,334.4,289.5,609.4,144.6,42.4,3.9,24527,5078.053830227743
DMV,01,DMV_01,varicosities,4,67,536,538,2.8,2,1,24527,5078.053830227743
DMV,01,DMV_01,varicosities,10,566.2,857.3,539,4.5,3,1.3,24527,5078.053830227743
DMV,01,DMV_01,varicosities,20,203.5,763.1,540.6,10.3,3.9,3,24527,5078.053830227743
DMV,01,DMV_01,varicosities,21,519.7,1010.1,539.7,8.9,3.9,2.7,24527,5078.053830227743
DMV,01,DMV_01,varicosities,20,398.6,1021.8,540.8,5.8,5,1,24527,5078.053830227743
DMV,01,DMV_01,varicosities,5,81.6,189.5,540.5,3.2,2.8,1,24527,5078.053830227743
DMV,01,DMV_01,varicosities,3,73.7,474.5,542.5,3.2,1,3,24527,5078.053830227743
DMV,01,DMV_01,varicosities,28,66.3,534.8,547.2,14.3,3.7,5.6,24527,5078.053830227743
DMV,01,DMV_01,varicosities,130,432.3,242.1,551.7,23.6,12.2,2.4,24527,5078.053830227743
DMV,01,DMV_01,varicosities,2371,251.7,536.3,716.2,322.5,198.8,1.4,24527,5078.053830227743
DMV,01,DMV_01,varicosities,6,151.5,774,544.5,3.6,2,1.5,24527,5078.053830227743
DMV,01,DMV_01,varicosities,2,163,192.5,545,2.2,1,2,24527,5078.053830227743
DMV,01,DMV_01,varicosities,8,90.1,472.9,546.6,5,3,1.8,24527,5078.053830227743
DMV,01,DMV_01,varicosities,1,62,942.5,547.5,1.4,1,1,24527,5078.053830227743
DMV,01,DMV_01,varicosities,5,62.8,467.5,549.5,3.2,2.8,1,24527,5078.053830227743
DMV,01,DMV_01,varicosities,11,70.3,462,553.5,9.4,2.9,4.5,24527,5078.053830227743
DMV,01,DMV_01,varicosities,5,100.2,676.7,551.9,3.6,2,1.6,24527,5078.053830227743
DMV,01,DMV_01,varicosities,2,67,869.5,552,2.2,1,2,24527,5078.053830227743
DMV,01,DMV_01,varicosities,11,156.8,908,554.8,6.3,2,2.9,24527,5078.053830227743
DMV,01,DMV_01,varicosities,8,73.2,199,554.5,4.1,3,1.2,24527,5078.053830227743
DMV,01,DMV_01,varicosities,4,69.8,530,557,2.8,2,1,24527,5078.053830227743
DMV,01,DMV_01,varicosities,7,482.7,832.5,557.2,3.6,3,1.1,24527,5078.053830227743
DMV,01,DMV_01,varicosities,11,70.6,618,559.8,6.3,2,2.9,24527,5078.053830227743
DMV,01,DMV_01,varicosities,2,423.5,230,558.5,2.2,1,2,24527,5078.053830227743
DMV,01,DMV_01,varicosities,21,90.2,212.9,563.2,6.7,4,1.5,24527,5078.053830227743
DMV,01,DMV_01,varicosities,2,72,910,562.5,2.2,1,2,24527,5078.053830227743
DMV,01,DMV_01,varicosities,7,105.6,229.4,568.1,5,2.8,2,24527,5078.053830227743
DMV,01,DMV_01,varicosities,23,129.9,722.6,569.3,9.2,4,2.8,24527,5078.053830227743
DMV,01,DMV_01,varicosities,16,166.1,283.3,568.5,6.3,3,1.9,24527,5078.053830227743
DMV,01,DMV_01,varicosities,33,118.6,954.8,571.7,11.3,4.9,2.7,24527,5078.053830227743
DMV,01,DMV_01,varicosities,2,63.5,249.5,569,2.2,1,2,24527,5078.053830227743
DMV,01,DMV_01,varicosities,4,80.2,269,569,2.8,2,1,24527,5078.053830227743
DMV,01,DMV_01,varicosities,9,263.8,913.6,570.9,5,3,1.8,24527,5078.053830227743
DMV,01,DMV_01,varicosities,5,261.4,238.3,570.9,3.6,2,1.6,24527,5078.053830227743
DMV,01,DMV_01,varicosities,11,79.7,317.5,572.9,5.4,3.5,1.7,24527,5078.053830227743
DMV,01,DMV_01,varicosities,14,86.1,721.5,577,6.1,3,1.8,24527,5078.053830227743
DMV,01,DMV_01,varicosities,31,317.1,916.9,579.8,12.5,4.4,3.4,24527,5078.053830227743
DMV,01,DMV_01,varicosities,21,81.3,619.9,579.7,7.3,4,1.8,24527,5078.053830227743
DMV,01,DMV_01,varicosities,9,243,256.4,578.9,5,3,1.8,24527,5078.053830227743
DMV,01,DMV_01,varicosities,1,66,325.5,577.5,1.4,1,1,24527,5078.053830227743
DMV,01,DMV_01,varicosities,5,94.4,714.9,578.7,3.6,2,1.6,24527,5078.053830227743
DMV,01,DMV_01,varicosities,1,80,692.5,581.5,1.4,1,1,24527,5078.053830227743
DMV,01,DMV_01,varicosities,6,74.7,713,585.5,3.6,2,1.5,24527,5078.053830227743
DMV,01,DMV_01,varicosities,5,74.2,691.5,586.5,3.2,2.8,1,24527,5078.053830227743
DMV,01,DMV_01,varicosities,6,95,720.5,586.3,4.2,2.7,1.8,24527,5078.053830227743
DMV,01,DMV_01,varicosities,28,209.8,254.7,589.2,8.1,5,1.4,24527,5078.053830227743
DMV,01,DMV_01,varicosities,23,130.4,351.3,591.1,12,3.4,4.9,24527,5078.053830227743
DMV,01,DMV_01,varicosities,15,169.7,2.6,590,6.4,4,1.8,24527,5078.053830227743
DMV,01,DMV_01,varicosities,10,141.8,919,590.5,5.4,2,2.5,24527,5078.053830227743
DMV,01,DMV_01,varicosities,14,234.6,940.3,590.1,5.4,4,1.3,24527,5078.053830227743
DMV,01,DMV_01,varicosities,18,411.3,951.1,590.5,7.1,4.7,1.6,24527,5078.053830227743
DMV,01,DMV_01,varicosities,6,321.5,971.7,591,5.7,2.1,3.3,24527,5078.053830227743
DMV,01,DMV_01,varicosities,35,168.9,720.1,597.3,11.2,4,2.9,24527,5078.053830227743
DMV,01,DMV_01,varicosities,1,292,968.5,592.5,1.4,1,1,24527,5078.053830227743
DMV,01,DMV_01,varicosities,18,95.8,23.7,596.6,8.9,3.5,3.4,24527,5078.053830227743
DMV,01,DMV_01,varicosities,21,97.5,914.1,600.1,10.8,3.7,3.7,24527,5078.053830227743
DMV,01,DMV_01,varicosities,6,83.3,980.3,596.7,5,2.5,2.4,24527,5078.053830227743
DMV,01,DMV_01,varicosities,27,187.6,263.9,599.6,10.8,5.4,2.2,24527,5078.053830227743
DMV,01,DMV_01,varicosities,36,911.4,816.8,599.7,8.6,7,1,24527,5078.053830227743
DMV,01,DMV_01,varicosities,2,119,954.5,597,2.2,1,2,24527,5078.053830227743
DMV,01,DMV_01,varicosities,9,104,363.7,598.4,5.8,2.7,2.6,24527,5078.053830227743
